"cpg","African_American","Asian","Hispanic","White","max_abs_coef","chr","pos","strand","chr_hg38","pos_hg38","Name","UCSC_RefGene_Name","UCSC_RefGene_Group","Relation_to_Island","GencodeBasicV12_NAME","GencodeBasicV12_Group","genic_features","nearest_gene"
"cg20469139",-0.488294508286825,0,0,0,0.488294508286825,"chr17",29297458,"+","chr17",30970440,"cg20469139","RNF135;RNF135","TSS1500;TSS1500","N_Shore","RNF135;RNF135;RNF135","TSS1500;TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_promoters","503645; 84282"
"cg06381135",0,0,0,-0.487288110150108,0.487288110150108,"chr10",134505548,"-","chr10",132692044,"cg06381135","INPP5A","Body","Island","INPP5A","5'UTR","hg38_cpg_islands; hg38_genes_introns","3632"
"cg12339802",-0.125029440046065,0.486567154529049,0,0,0.486567154529049,"chr1",38156545,"-","chr1",37690873,"cg12339802","C1orf109","TSS1500","N_Shore","C1orf109;C1orf109","3'UTR;TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","54955; 55143"
"cg03418659",-0.485037368549373,0,0,0,0.485037368549373,"chr16",31128414,"-","chr16",31117093,"cg03418659","MYST1;MYST1","TSS1500;TSS1500","N_Shore","KAT8;KAT8;RP11-196G11.4","TSS1500;TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","10295; 84148"
"cg05227549",0,0,0.483440560912694,0,0.483440560912694,"chr12",1770782,"+","chr12",1661616,"cg05227549","","","Island","","","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_introns","100500816"
"cg03480605",0,0,-0.276470594005958,0.476645973739748,0.476645973739748,"chr7",151038446,"-","chr7",151341360,"cg03480605","NUB1","TSS1500","N_Shore","NUB1;NUB1;NUB1;NUB1","TSS1500;TSS1500;TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_promoters","51667"
"cg25500196",0,0,-0.472693194237709,0,0.472693194237709,"chr17",40464780,"-","chr17",42312762,"cg25500196","","","Island","","","hg38_cpg_islands; hg38_enhancers_fantom",""
"cg05954192",0.471760587077142,0,0,0,0.471760587077142,"chr11",57056613,"+","chr11",57289139,"cg05954192","","","OpenSea","","","hg38_cpg_inter",""
"cg00635590",0,0,0,-0.471659589740725,0.471659589740725,"chr19",2273706,"+","chr19",2273707,"cg00635590","","","Island","","","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_introns","105372240; 126306; 56928"
"cg16580391",0,0,-0.468548741715633,0,0.468548741715633,"chr6",33084479,"+","chr6",33116702,"cg16580391","HLA-DPB2","Body","N_Shore","HLA-DPB2","5'UTR","hg38_cpg_shores; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","3116"
"cg04827223",0,0,0.466932490288007,0,0.466932490288007,"chr11",72435913,"-","chr11",72724868,"cg04827223","ARAP1","Body","N_Shore","","","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns","116985"
"cg02964385",0,0,-0.466879978036488,0.315466821716421,0.466879978036488,"chr6",36515676,"-","chr6",36547899,"cg02964385","STK38","TSS1500","S_Shore","STK38","TSS1500","hg38_cpg_shores; hg38_genes_promoters","11329"
"cg00817464",0,0,0,0.466039170441835,0.466039170441835,"chr10",111662876,"-","chr10",109903118,"cg00817464","XPNPEP1;XPNPEP1;XPNPEP1","Body;Body;Body","OpenSea","XPNPEP1;XPNPEP1","3'UTR;5'UTR","hg38_cpg_inter; hg38_genes_introns","7511"
"cg15197050",-0.465919703176961,0,0,0,0.465919703176961,"chr10",128528216,"+","chr10",126839647,"cg15197050","","","OpenSea","","","hg38_cpg_inter",""
"cg24431872",0,0,0,-0.465221066791351,0.465221066791351,"chr4",11429036,"+","chr4",11427412,"cg24431872","HS3ST1","5'UTR","N_Shore","HS3ST1","5'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns","9957"
"cg17553881",0,0,0,-0.464911337266785,0.464911337266785,"chr5",443987,"+","chr5",443872,"cg17553881","EXOC3;C5orf55","5'UTR;TSS1500","S_Shore","EXOC3;EXOC3;C5orf55","5'UTR;5'UTR;TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","11336; 116349"
"cg25676471",-0.463789419440447,0,0,0,0.463789419440447,"chr22",39633497,"-","chr22",39237492,"cg25676471","PDGFB;PDGFB","Body;Body","OpenSea","","","hg38_cpg_inter; hg38_enhancers_fantom; hg38_genes_1to5kb; hg38_genes_introns","5155"
"cg08768385",0,0,-0.461562383667742,0.0497005818336611,0.461562383667742,"chr16",88144601,"-","chr16",88110995,"cg08768385","","","OpenSea","BANP","3'UTR","hg38_cpg_inter",""
"cg15364504",0,-0.46149454076872,0,0,0.46149454076872,"chr14",69416134,"+","chr14",68949417,"cg15364504","ACTN1;ACTN1;ACTN1","Body;Body;Body","OpenSea","ACTN1","5'UTR","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns","87"
"cg17402294",0,0.460862832550137,0,0,0.460862832550137,"chr10",93058376,"-","chr10",91298619,"cg17402294","","","OpenSea","","","hg38_cpg_inter",""
"cg04248312",0,0.46036899944092,0,-0.0537183758636769,0.46036899944092,"chr19",17393744,"-","chr19",17282935,"cg04248312","ANKLE1","Body","Island","","","hg38_cpg_islands; hg38_genes_3UTRs; hg38_genes_exons; hg38_genes_promoters","126549; 29086; 83878"
"cg23779890",-0.45996094122066,0,0,0,0.45996094122066,"chr8",75262522,"-","chr8",74350287,"cg23779890","GDAP1;GDAP1","TSS200;TSS200","Island","GDAP1;GDAP1;CTD-2320G14.2;GDAP1","TSS200;TSS200;TSS1500;5'UTR","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","54332"
"cg03813377",0,0,0.458927001795989,-0.435322815971458,0.458927001795989,"chr6",30737455,"-","chr6",30769678,"cg03813377","","","OpenSea","HCG20","5'UTR","hg38_cpg_inter; hg38_genes_introns","105375013"
"cg05401945",0,0,0,-0.457612662659702,0.457612662659702,"chr3",56590734,"+","chr3",56556706,"cg05401945","CCDC66;CCDC66;CCDC66","TSS1500;TSS1500;TSS1500","N_Shore","CCDC66;CCDC66","TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_promoters","285331"
"cg20945261",0,0,0.457198464533958,0,0.457198464533958,"chr3",13460618,"-","chr3",13419118,"cg20945261","NUP210","Body","N_Shore","","","hg38_cpg_shores; hg38_enhancers_fantom; hg38_genes_introns","23225"
"cg22179564",0,0,-0.457189691912338,0.0661673112232699,0.457189691912338,"chr5",74199422,"+","chr5",74903597,"cg22179564","","","OpenSea","","","hg38_cpg_inter; hg38_genes_exons",""
"cg17408686",0,0,0,-0.456517916158343,0.456517916158343,"chr3",126422575,"-","chr3",126703732,"cg17408686","CHCHD6","TSS1500","N_Shore","CHCHD6;CHCHD6","TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_promoters","84303"
"cg12289926",0,0,-0.0401633805166474,0.455281354625335,0.455281354625335,"chr11",68153810,"-","chr11",68386342,"cg12289926","LRP5","Body","Island","","","hg38_cpg_islands; hg38_genes_exons","4041"
"cg20157666",0,0,0,-0.455007323530445,0.455007323530445,"chr17",1937499,"-","chr17",2034205,"cg20157666","DPH1","Body","S_Shelf","DPH1;DPH1","5'UTR;5'UTR","hg38_cpg_shelves; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","1801"
"cg05126421",0,0,0.454798561157184,0,0.454798561157184,"chr7",26726046,"+","chr7",26686427,"cg05126421","SKAP2","Body","OpenSea","","","hg38_cpg_inter; hg38_genes_introns","8935"
"cg00782645",0,0,0,-0.452720328501931,0.452720328501931,"chr16",90115048,"-","chr16",90048640,"cg00782645","LOC100130015;LOC100130015","TSS1500;TSS1500","N_Shelf","AC133919.6;AC133919.6","TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_promoters","100130015"
"cg03804272",0,0,0.451946362155462,0,0.451946362155462,"chr5",59189375,"-","chr5",59893548,"cg03804272","PDE4D;PDE4D","Body;1stExon","Island","PDE4D","1stExon","hg38_cpg_islands; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","107986347; 5144"
"cg04388666",0,0,0,-0.450202518493628,0.450202518493628,"chr14",100072073,"-","chr14",99605736,"cg04388666","CCDC85C","TSS1500","S_Shore","RP11-543C4.1","5'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns","317762; 84439"
"cg00794400",0,0,-0.446628294923621,0.219338597791645,0.446628294923621,"chr1",17746510,"-","chr1",17420014,"cg00794400","RCC2;RCC2","Body;Body","Island","","","hg38_cpg_islands; hg38_enhancers_fantom; hg38_genes_introns","55920"
"cg12060786",0,0.445474306918937,0,0,0.445474306918937,"chr6",31803718,"-","chr6",31835941,"cg12060786","C6orf48;C6orf48;SNORD52","5'UTR;5'UTR;TSS1500","S_Shore","C6orf48;C6orf48;C6orf48;C6orf48;C6orf48;C6orf48;C6orf48;SNORD52","5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","26797; 50854"
"cg26657240",0,0,0,0.44254408461246,0.44254408461246,"chr15",81475061,"+","chr15",81182720,"cg26657240","","","OpenSea","","","hg38_cpg_inter; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","3603"
"cg23320965",0,-0.442191405465819,0,0,0.442191405465819,"chr2",202850601,"-","chr2",201985878,"cg23320965","","","OpenSea","","","hg38_cpg_inter",""
"cg17881353",0,0.107942331636093,0,-0.440331778878149,0.440331778878149,"chr17",44928210,"-","chr17",46850844,"cg17881353","WNT9B","TSS1500","N_Shore","WNT9B","TSS1500","hg38_cpg_shores; hg38_genes_introns; hg38_genes_promoters","7484"
"cg10315249",0,0,-0.43983395649167,0,0.43983395649167,"chr11",66235081,"+","chr11",66467610,"cg10315249","PELI3;PELI3","5'UTR;5'UTR","S_Shore","PELI3;PELI3;PELI3;MRPL11;PELI3","5'UTR;5'UTR;5'UTR;TSS1500;5'UTR","hg38_cpg_shores; hg38_genes_introns; hg38_genes_promoters","246330; 65003"
"cg06513695",-0.43962317218804,0,0,0,0.43962317218804,"chr22",29866414,"-","chr22",29470425,"cg06513695","","","Island","","","hg38_cpg_islands; hg38_genes_exons; hg38_genes_introns","107985541"
"cg19718309",0,0,0,-0.438315989265568,0.438315989265568,"chr14",100632904,"-","chr14",100166567,"cg19718309","","","OpenSea","","","hg38_cpg_inter",""
"cg10342447",0,0,0,0.434828750156755,0.434828750156755,"chr17",26645325,"+","chr17",28318299,"cg10342447","TMEM97","TSS1500","Island","TMEM97;TMEM97","TSS1500;TSS1500","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_promoters","27346"
"cg07096305",0.433680534638661,0,0,-0.0016079897481457,0.433680534638661,"chr6",2875723,"+","chr6",2875489,"cg07096305","","","Island","RP11-420G6.4;RP11-420G6.4","3'UTR;3'UTR","hg38_cpg_islands; hg38_genes_introns","221756"
"cg06836736",0,0,0.430891358018889,0,0.430891358018889,"chr6",84140993,"+","chr6",83431274,"cg06836736","ME1","TSS1500","Island","ME1;ME1;ME1","TSS200;TSS1500;TSS1500","hg38_cpg_islands; hg38_genes_promoters","4199"
"cg18064824",0,0,-0.429984335325356,0,0.429984335325356,"chr2",176978893,"+","chr2",176114165,"cg18064824","","","N_Shore","HOXD10","5'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns","3236; 3237"
"cg09142405",0,0,0.429683402200028,0,0.429683402200028,"chr12",1773108,"+","chr12",1663942,"cg09142405","","","S_Shore","","","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns","100500816"
"cg04231643",0,0,0,-0.429535007919182,0.429535007919182,"chr11",1803975,"-","chr11",1782745,"cg04231643","","","OpenSea","","","hg38_cpg_inter; hg38_genes_1to5kb","105376517"
"cg06850241",0,0,-0.426971619177914,0,0.426971619177914,"chr22",41845214,"+","chr22",41449210,"cg06850241","","","S_Shore","","","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns","10766; 50"
"cg13115222",0,0,-0.0192019182323059,0.4261554677271,0.4261554677271,"chr1",203670963,"+","chr1",203701835,"cg13115222","ATP2B4;ATP2B4","Body;Body","OpenSea","","","hg38_cpg_inter; hg38_genes_introns","493"
"cg20703671",0.422730662379677,0,0,0,0.422730662379677,"chr17",1396001,"-","chr17",1492707,"cg20703671","MYO1C;MYO1C","TSS200;TSS1500","S_Shore","MYO1C;MYO1C;MYO1C","TSS1500;1stExon;5'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_promoters","4641"
"cg01877606",0,0,0.421753758924238,0,0.421753758924238,"chr4",54457746,"+","chr4",53591579,"cg01877606","LNX1","TSS200","OpenSea","LNX1;LNX1-AS2;LNX1;LNX1","1stExon;TSS1500;5'UTR;3'UTR","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","100873955; 5156; 84708"
"cg21303386",0,0,0.420295893152415,0,0.420295893152415,"chr1",241520311,"-","chr1",241357011,"cg21303386","RGS7;RGS7","5'UTR;1stExon","Island","RGS7;RGS7;RGS7;RGS7;RGS7;RGS7","5'UTR;5'UTR;TSS1500;1stExon;1stExon;TSS200","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_promoters","124904601; 6000"
"cg05696969",0,0,0,-0.419907393380814,0.419907393380814,"chr5",145326228,"-","chr5",145946665,"cg05696969","SH3RF2","Body","OpenSea","","","hg38_cpg_inter; hg38_enhancers_fantom; hg38_genes_introns","153769"
"cg06341195",-0.416558642984577,0,0,0,0.416558642984577,"chr8",145751956,"-","chr8",144526572,"cg06341195","LRRC24;MGC70857","5'UTR;3'UTR","Island","LRRC24;LRRC24;C8orf82;C8orf82","5'UTR;5'UTR;3'UTR;3'UTR","hg38_cpg_islands; hg38_genes_3UTRs; hg38_genes_exons; hg38_genes_introns","414919; 441381"
"cg25412831",0,0,0.416153142042205,0,0.416153142042205,"chr11",27742138,"+","chr11",27720591,"cg25412831","BDNF;BDNF;BDNF;BDNF;BDNF;BDNF;BDNF","Body;5'UTR;TSS1500;1stExon;5'UTR;1stExon;5'UTR","Island","BDNF;BDNF;BDNF;BDNF;BDNF;RP11-587D21.4","TSS1500;1stExon;1stExon;5'UTR;5'UTR;3'UTR","hg38_cpg_islands; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","627"
"cg20418394",0,0.416027944872836,0,0,0.416027944872836,"chr10",72254335,"+","chr10",70494579,"cg20418394","KIAA1274","5'UTR","OpenSea","KIAA1274;KIAA1274","5'UTR;5'UTR","hg38_cpg_inter; hg38_genes_introns","27143"
"cg27655671",0,-0.415352907956274,0.129051959204461,0,0.415352907956274,"chr6",38207741,"+","chr6",38239965,"cg27655671","BTBD9;BTBD9;BTBD9","Body;Body;Body","OpenSea","","","hg38_cpg_inter; hg38_genes_introns","114781"
"cg09077319",0,0,0.414854242089525,-0.00449844317220785,0.414854242089525,"chr11",69285899,"-","chr11",69471131,"cg09077319","","","Island","","","hg38_cpg_islands",""
"cg16086130",0,0,0.414347270025161,0,0.414347270025161,"chr15",101419275,"-","chr15",100879070,"cg16086130","ALDH1A3","TSS1500","Island","ALDH1A3;ALDH1A3;ALDH1A3;ALDH1A3;ALDH1A3","TSS1500;TSS1500;TSS1500;TSS1500;TSS1500","hg38_cpg_islands; hg38_genes_introns; hg38_genes_promoters","105369201; 220"
"cg05788125",0,0,-0.414027046718466,0,0.414027046718466,"chr6",170559721,"+","chr6",170250633,"cg05788125","","","OpenSea","","","hg38_cpg_inter; hg38_genes_introns","154449"
"cg22702351",0,0,0.413594753935619,0,0.413594753935619,"chr6",163673239,"+","chr6",163252207,"cg22702351","PACRG;PACRG;PACRG","Body;Body;Body","OpenSea","","","hg38_cpg_inter; hg38_genes_introns","135138"
"cg21178254",0,0,-0.409459621891088,0,0.409459621891088,"chr3",156879083,"-","chr3",157161294,"cg21178254","CCNL1","TSS1500","S_Shore","CCNL1;CCNL1;CCNL1","TSS1500;TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_promoters","57018"
"cg00315563",0.405513266981786,0,0,0,0.405513266981786,"chr3",182243039,"-","chr3",182525251,"cg00315563","","","OpenSea","","","hg38_cpg_inter; hg38_genes_introns","105374244"
"cg08772003",0,0,-0.405389840139093,0,0.405389840139093,"chr10",104629869,"+","chr10",102870112,"cg08772003","AS3MT","Body","S_Shore","","","hg38_cpg_shores; hg38_genes_3UTRs; hg38_genes_exons","100528007; 57412"
"cg23303369",0,0,0,0.401291086666589,0.401291086666589,"chr20",44641161,"-","chr20",46012522,"cg23303369","MMP9","Body","Island","","","hg38_cpg_islands; hg38_genes_exons","4318"
"cg01529207",0,0,-0.4002669158674,0,0.4002669158674,"chr22",42485811,"-","chr22",42089807,"cg01529207","NDUFA6","Body","N_Shore","RP4-669P10.18;C22orf32","TSS1500;5'UTR","hg38_cpg_shores; hg38_enhancers_fantom; hg38_genes_1to5kb; hg38_genes_exons; hg38_genes_introns","100132273; 4700"
"cg09607548",0,0,0,0.399368128698541,0.399368128698541,"chr20",42745646,"-","chr20",44117006,"cg09607548","JPH2","Body","S_Shore","","","hg38_cpg_shores; hg38_genes_introns","57158"
"cg25020550",0,0,0,0.39909647442146,0.39909647442146,"chr8",134028958,"-","chr8",133016713,"cg25020550","TG","Body","OpenSea","TG","5'UTR","hg38_cpg_inter; hg38_genes_introns; hg38_genes_promoters","7038"
"cg07387813",0,0,0.395522936771122,0,0.395522936771122,"chr3",40499408,"-","chr3",40457917,"cg07387813","RPL14;RPL14","Body;Body","S_Shore","RPL14","TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_3UTRs; hg38_genes_exons; hg38_genes_promoters","285266; 9045"
"cg07548255",0,0,0,-0.394496253476367,0.394496253476367,"chr2",109746754,"+","chr2",109130298,"cg07548255","LOC100287216;SH3RF3","TSS200;Body","Island","AC133109.1","TSS1500","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_introns","100287216; 344558"
"cg01785233",0,0,0,-0.393688515999849,0.393688515999849,"chr6",7260807,"-","chr6",7260574,"cg01785233","","","N_Shore","","","hg38_cpg_shores; hg38_genes_introns",""
"cg26810230",0,0,0,-0.393434951621927,0.393434951621927,"chr10",134948300,"+","chr10",133134796,"cg26810230","","","S_Shelf","","","hg38_cpg_shelves",""
"cg07618780",0.391928101754109,0,0,0,0.391928101754109,"chr2",240142806,"+","chr2",239221110,"cg07618780","HDAC4","Body","OpenSea","HDAC4","5'UTR","hg38_cpg_inter; hg38_genes_introns","9759"
"cg04462567",0,0,0,-0.39151069258188,0.39151069258188,"chr17",6455368,"-","chr17",6552048,"cg04462567","PITPNM3;PITPNM3","Body;Body","N_Shelf","","","hg38_cpg_shelves; hg38_genes_introns","83394"
"cg17720466",0,0,-0.39141224543631,0.0950114393392126,0.39141224543631,"chr5",41907195,"+","chr5",41907093,"cg17720466","C5orf51","Body","S_Shelf","C5orf51","5'UTR","hg38_cpg_shelves; hg38_genes_introns","285636"
"cg12076931",0,0.298449556702218,-0.391140606003118,0,0.391140606003118,"chr9",139427171,"-","chr9",136532719,"cg12076931","NOTCH1","Body","N_Shore","","","hg38_cpg_shores; hg38_genes_introns","4851"
"cg11195298",0,0,-0.38958589480184,0,0.38958589480184,"chr15",93630456,"-","chr15",93087227,"cg11195298","RGMA;RGMA","Body;5'UTR","N_Shore","RGMA","5'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns","101927025; 56963"
"cg06310844",-0.388086818120955,0,0,0,0.388086818120955,"chr19",33072506,"+","chr19",32581600,"cg06310844","PDCD5","Body","Island","","","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns","9141"
"cg00295604",0,0,0.387731891067133,0,0.387731891067133,"chr11",102139524,"+","chr11",102268793,"cg00295604","","","Island","","","hg38_cpg_islands",""
"cg08820231",0,0,0.386979219246139,-0.113382727171646,0.386979219246139,"chr12",58013687,"-","chr12",57619904,"cg08820231","SLC26A10","TSS200","N_Shore","SLC26A10","TSS200","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","65012"
"cg00443946",0,0,0,-0.386168244288676,0.386168244288676,"chr16",86370962,"-","chr16",86337356,"cg00443946","LOC732275","Body","OpenSea","AC092327.1","ExonBnd","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns","732275"
"cg12591491",0,0,0,0.385890031648177,0.385890031648177,"chr15",68116263,"-","chr15",67823925,"cg12591491","","","Island","SKOR1","5'UTR","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_introns","390598"
"cg06976096",0,0,0.383269790237794,0,0.383269790237794,"chr3",87138510,"-","chr3",87089360,"cg06976096","","","Island","","","hg38_cpg_islands; hg38_genes_exons","100846978"
"cg07628705",0,0,0.382475939273222,-0.0772709511884627,0.382475939273222,"chr14",51339074,"+","chr14",50872356,"cg07628705","ABHD12B;ABHD12B","5'UTR;Body","Island","ABHD12B;ABHD12B","5'UTR;5'UTR","hg38_cpg_islands; hg38_genes_introns","145447; 5836"
"cg03464017",0.152738330503007,-0.38235262742954,0,0,0.38235262742954,"chr6",16217761,"-","chr6",16217530,"cg03464017","","","OpenSea","","","hg38_cpg_inter",""
"cg22510337",0,0,0.381810308197202,-0.117865098789257,0.381810308197202,"chr19",58399967,"+","chr19",57888599,"cg22510337","ZNF814","Body","Island","","","hg38_cpg_islands; hg38_genes_introns","147687; 730051"
"cg08145625",0,0,0.381776519423502,0,0.381776519423502,"chr4",118006405,"+","chr4",117085249,"cg08145625","TRAM1L1","1stExon","N_Shore","TRAM1L1","1stExon","hg38_cpg_shores; hg38_genes_exons","133022"
"cg26020982",0,0,0,0.381739677305729,0.381739677305729,"chr1",152196106,"-","chr1",152223630,"cg26020982","HRNR","5'UTR","OpenSea","HRNR","5'UTR","hg38_cpg_inter; hg38_genes_introns","339400; 388697"
"cg07740110",0.379625547509645,0,0,-0.0225100852227421,0.379625547509645,"chr17",3439203,"-","chr17",3535909,"cg07740110","TRPV3","Body","S_Shore","","","hg38_cpg_shores; hg38_genes_introns; hg38_genes_promoters","162514"
"cg03855656",0,0.379135852148488,0,0,0.379135852148488,"chr22",42896105,"+","chr22",42500099,"cg03855656","SERHL","TSS1500","N_Shore","SERHL","TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_promoters","94009"
"cg03997643",0,0,0,-0.378349967716903,0.378349967716903,"chr9",137030726,"+","chr9",134165604,"cg03997643","RNU6ATAC","TSS1500","S_Shore","RNU6ATAC","TSS1500","hg38_cpg_islands; hg38_enhancers_fantom; hg38_genes_1to5kb","100151684"
"cg22189125",0,0,0,-0.375870190060125,0.375870190060125,"chr19",35171840,"+","chr19",34680935,"cg22189125","ZNF302;ZNF302","Body;Body","S_Shelf","ZNF302","5'UTR","hg38_cpg_shelves; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","284402; 55900"
"cg10420527",-0.374921782152024,0,0,0,0.374921782152024,"chr11",68138505,"+","chr11",68371037,"cg10420527","LRP5","Body","OpenSea","","","hg38_cpg_inter; hg38_enhancers_fantom; hg38_genes_introns","4041"
"cg20727362",0,-0.373452819127472,0.0702880658488679,0,0.373452819127472,"chr22",43045952,"+","chr22",42649946,"cg20727362","CYB5R3","TSS1500","S_Shore","CYB5R3","TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","1727"
